47,3,2025/01/13,IM,Project Wired,Anthony Romano,Goldilocks Holding S.á.r.l,Colliers,Denmark,Ballerup,Yes,Telegrafvej 8-10,2750 Ballerup,"la and 1ct Pederstrup By, Pederstrup",Logistics,"9,179",574,"4,725,376",515,0.5,80%,,,-,"Located in Ballerup, these properties offer excellent connectivity to Greater Copenhagen, making them ideal for logistics. The portfolio includes two well-established logistics properties with significant leasable areas.",,,,
48,3,2025/01/15,IM,Project Kite,Filip Gustavsson,Reliwe & Derome,Nordanö,Sweden,Botkyrka,Yes,Hanvedens allé 23-27,14635,Rullbanan 2,Residential,"5,010","3,035","14,086,381","2,812",,,,-,-,"The property is located in Riksten, which offers good communication options with convenient access both by car and public transport. Rullbanan 2 consists of four buildings which houses 110 residential units. Inflygningen 1 contains one building (Building D) with 105 residential units. It is located right across the street from Rullbanan 2. ",,,,
48,3,2025/01/15,IM,Project Kite,Filip Gustavsson,Reliwe & Derome,Nordanö,Sweden,Botkyrka,Yes,Skrinnarstigen,14635,Inflygningen 1,Residential,"4,876","3,108","13,709,619","2,812",,,,-,-,"The property is located in Riksten, which offers good communication options with convenient access both by car and public transport. Rullbanan 2 consists of four buildings which houses 110 residential units. Inflygningen 1 contains one building (Building D) with 105 residential units. It is located right across the street from Rullbanan 2. ",,,,
49,3,2025/01/13,Teaser,Takatie 6,Mathias Vuorelma,-,Tuloskiinteistöt,Finland,Kempele,No,Takatie 6,90440,,Industrial,"23,618",,"600,000",25,,72%,15.38%,"3,900,000",165,"Three buildings, total lettable area 23,618 sqm. In total 28 tenants and leased area some 17,000 sqm. The main tenant Metalpower Oy (8,131 sqm) has fixed 10-year lease agreement",,,,
50,3,2025/01/16,IM,Storskogen,Filip Gustavsson,Skanska Sverige AB,Svefa,Sweden,Enköping,Yes,,,"Storskogen 1:2, 1:3, 1:4, 1:7, 1:8, 1:9, 1:83",Residential,"35,676",,,,,,,,,"Located in the new district of Storskogen, about 2 km south of central Enköping, this project offers significant residential development opportunities. They have building rights for 339 units with a GFA of 35,676 sqm.  ",,,,
51,3,2025/01/16,IM,Priorparken 839,Anthony Romano,Areim,,Denmark,Brøndby,No,Priorparken 839,2605 Brøndby,,Industrial,"15,056",423,"8,602,526",571,4.0,79%,6.00%,"141,511,929","9,399","Located in a prime last-mile location in Greater Copenhagen, Priorparken 839 is a high-quality light industrial property with strong anchor tenants. The property offers multiple value-creation opportunities and benefits from excellent accessibility and infrastructure. ",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,NykøbingHuse,Residential,"3,720","1,320","4,155,600","1,117",,,5.50%,"75,556,364","20,311","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,ØrslevHuse,Residential,"3,424","1,380","3,999,700","1,168",,,5.50%,"72,721,818","21,239","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,MørkøvHuse,Residential,"1,770","1,510","2,307,400","1,304",,,5.50%,"41,952,727","23,702","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,BjælkerupHuse,Residential,"3,033","1,610","4,246,200","1,400",,,5.50%,"77,203,636","25,455","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,SkovboHuse,Residential,"4,097","1,500","5,285,130","1,290",,,5.50%,"96,093,273","23,455","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,SpangsbroHuse,Residential,"4,807","1,630","6,825,940","1,420",,,5.50%,"124,108,000","25,818","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,BakkesøHuse,Residential,"5,652","1,600","7,856,280","1,390",,,5.50%,"142,841,455","25,273","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
52,4,2025/01/20,IM,Alle Byers Boligselskab,Anthony Romano,Alle Byers Boligselskab ApS,Savills,Denmark,Zealand,Yes,,,EvetofteHuse,Residential,"7,122","1,680","10,469,340","1,470",,,5.50%,"190,351,636","26,727","Residential portfolio comprising diverse projects across Denmark, showcasing development and operational potential.",,,,
53,4,2025/01/20,Lead,Project Transit,Anthony Romano,PFA,Colliers,Denmark,Brøndby,No,Priorparken 385,2605 Brøndby,,Logistics,"25,400",,,-,9.6,,,-,-,"The project has an excellent location at the centre of Greater Copenhagen right next to the motorway grid. PostNord has been a tenant since 1997, and signed a 10-year contract in August 2024, with a termination notice of 12 months. ",,,,
54,4,2025/01/21,Teaser,The Rock Portfolio,David Hävermark,Svenska Verksamhetsfastigheter,CBRE,Sweden,Various,Yes,,,,Industrial,"275,000","1,055",,-,4.0,,,-,-,"A portfolio of 60 properties and 300 tenants, positioned in some of Sweden's largest and most dynamic regions: Stockholm, Gothenburg, Malmö and Mälardalen. ",,,,
55,4,2025/01/21,IM,Project Grace 2,Erik Widmark,Wallenstam,Savills,Sweden,Nacka,No,Värmdövägen,13140,Sicklaön 134:36,Residential,"9,778","3,300","31,100,000","3,181",,,,-,-,"Situated in Nacka, Stockholm's rapidly urbanizing suburb, the property offers excellent transport links and modern facilities, including energy-efficient systems and commercial spaces. The rent for the residential leases is fixed and cannot be increased until January 2027.",,,,
56,4,2025/01/22,Teaser,Project Crane,David Hävermark,K-Fastigheter,Catella,Sweden,Greater Gothenburg,Yes,,,,Residential,"59,022","2,660","136,400,000","2,311",,,,-,-,"The portfolio consists of eight properties with 975 residential units across the greater Gothenburg area. Out of the 975 apartments, 558 are completed and 417 are under construction. ",,,,
57,4,2025/01/22,Teaser,Project Emerald 2,Anthony Romano,FLSmidth & Co A/S,Catella,Denmark,Copenhagen,No,,,Matr. nr. 2055 A/S,Residential,"71,449",,,-,,,,-,-,"Located in Valby, a prime district in Copenhagen, Project Emerald offers a rare development opportunity with excellent connectivity and a flexible development framework, allowing for significant residential and commercial development potential. 75% of the property are residential units while the remaining 25% are commercial units
",,,,
58,4,2025/01/22,Teaser,Project Dune 2,Hanna Rauhala,eQ Commercial Properties Fund,Cushman & Wakefield,Finland,Hämeenlinna,No,Länsiportintie 15,13430,,Industrial,"21,700",,"2,050,000",94,10.0,100%,,-,-,"Single-tenant asset with a double-net lease in Hämeenlinna. Was in a semi off-market in 2024, now the lease has been extended and the deal is in structured process.",,,,
59,4,2025/01/23,IM,Project Proximal 2,Carl Rosén,Prisma Properties AB,Savills,Sweden,Uppsala,No,Kungsgatan 103,753 18,Kungsängen 34:3,Industrial,"13,016",188,"1,927,000",148,1.0,100%,,-,-,"Located strategically in Uppsala's Kungsängen district, the property benefits from proximity to major transport routes and Uppsala Central train station, making it ideal for last-mile logistics and consumer-focused operations. The property also offers significant development potential with flexible zoning allowances.",,,,
60,4,2025/01/24,Teaser,Project Switch,Carl Rosén,Veho Bil Fastigheter,Reagle,Sweden,Västerås,No,Wijkmansgatan 1-3,721 36,Strömbrytaren 1,Industrial,"3,102",,"3,833,000","1,236",7.0,100%,,-,-,"Located in Finnslätten, ca. 4 km from central Västerås. The area is known for its concentration of high-tech companies and innovative industries. The property is fully used by Veho today, and will be leased back to the seller simultaneously at the time of the transaction. ",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Gothenburg,Yes,Björkekärr,441 91,Sävenäs 131:12,Residential,"4,898","2,563","11,399,000","2,327",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Gothenburg,Yes,Björkekärr,441 91,Sävenäs 131:13,Residential,"11,997","2,777","30,280,000","2,524",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Gothenburg,Yes,Björkekärr,441 91,Sävenäs 131:14,Residential,"9,963","3,229","28,388,000","2,849",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Gothenburg,Yes,Opaltorget,421 64,Önnered 45:16,Residential,"6,778","2,505","15,095,000","2,227",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Gothenburg,Yes,Gårdsten,424 41,Gårdsten 7:5,Residential,"7,254","2,600","16,873,000","2,326",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Ale,Yes,Älvängen,446 32,Utby 3:113,Residential,"7,676","2,486","16,936,000","2,206",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Ale,Yes,Surte,,Surte 43:143,Residential,990,"2,000","1,706,000","1,723",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
61,5,2025/01/27,IM,Project Crane 2,David Hävermark,K-Fastigheter,Catella,Sweden,Vänersborg,Yes,Vänersborg,,Kohagen 1,Residential,"9,465","1,938","15,739,000","1,663",,100%,,-,-,"	Located in the growing Greater Gothenburg area, Project Crane offers a high-quality residential portfolio with excellent public transport access and proximity to key amenities.",,,,
62,5,2025/01/27,IM,Briggen ,Filip Gustavsson,Arbetarefostadsfonden,Cushman & Wakefield,Sweden,Lindingö,No,Fregattvägen 3-7,181 37,Briggen 2 ,Residential,"7,371","1,316","7,236,000",982,,98%,2.50%,"290,000,000","39,343","Located with views over Lilla Värtan and Kungliga Djurgården, the property is close to public transportation and local amenities.",,,,
63,5,2025/01/29,IM,Project Sol 2,Carl Rosén,RE NL Property AB,CBRE,Sweden,Örebro,Yes,Vältgatan 12,702 27,Mobilkranen 4,Logistics,"13,310",610,"8,000,925",601,4.2,100%,,-,-,"The Project Sol portfolio comprises three strategically located logistics properties in Sweden, fully leased to strong tenants with long-term agreements. These modern facilities are situated in key logistics hubs, providing excellent connectivity and ensuring stable income streams through 100% occupancy and CPI-indexed rents.





",,,,
63,5,2025/01/29,IM,Project Sol 2,Carl Rosén,RE NL Property AB,CBRE,Sweden,Borås,Yes,Prognosgatan 4,504 64,Vindtyget 10,Logistics,"21,343",602,"12,729,326",596,4.4,100%,,-,-,"The Project Sol portfolio comprises three strategically located logistics properties in Sweden, fully leased to strong tenants with long-term agreements. These modern facilities are situated in key logistics hubs, providing excellent connectivity and ensuring stable income streams through 100% occupancy and CPI-indexed rents.





",,,,
63,5,2025/01/29,IM,Project Sol 2,Carl Rosén,RE NL Property AB,CBRE,Sweden,Vansbro,Yes,	Äppelbovägen 60,167 71,Ytteråker 2:5,Logistics,"36,652",930,"33,963,109",927,19.0,100%,,-,-,"The Project Sol portfolio comprises three strategically located logistics properties in Sweden, fully leased to strong tenants with long-term agreements. These modern facilities are situated in key logistics hubs, providing excellent connectivity and ensuring stable income streams through 100% occupancy and CPI-indexed rents.





",,,,
64,5,2025/01/29,IM,Project Meridian,Josefin Bergholtz,SPGA Fagersta,Croisette,Sweden,Fagersta,Yes,,,,Residential,"7,871","1,281","6,484,000",824,,97%,,-,-,"The properties are centrally located in Fagersta and Norberg, offering easy access to local amenities and public transport.	",,,,
64,5,2025/01/29,IM,Project Meridian,Josefin Bergholtz,SPGA Fagersta,Croisette,Sweden,Norberg,Yes,,,,Residential,"1,387",993,"840,000",606,,97%,,-,-,"The properties are centrally located in Fagersta and Norberg, offering easy access to local amenities and public transport.	",,,,
65,5,2025/01/29,Lead,Alelyckan,Niclas Jakobsen,Göteborg kommun,Mike Kommersiella Fastigheter,Sweden,Gothenburg,No,Alelyckan,415 02,,Industrial,"2,700",,,,,,,"9,800,000","3,630","An undeveloped property in Alelyckan, Gothenburg with building rights for light industrial purposes. The 6,708 sqm plot allows for a max building height of 10m and 50% utilisation according to the zoning plan. ",,,,
66,5,2025/01/27,Teaser,Project Cyber,Mathias Vuorelma,n.a.,Reagle,Finland,Vantaa,No,Petikontie 23,1720,,Retail,"9,647",,"1,680,000",174,,100%,,-,-,Car retail / light intustrial property located in Vantaa. Main tenant Tesla. Occupancy rate 100% and WAULT ca. 8.4 years.,,,,
67,5,2025/01/29,Teaser,Project Granite,Hanna Rauhala,DEAS Property Fund Finland I Ky,CBRE,Finland,Vantaa,Yes,Suokalliontie 9,,,Light Industrial,"8,437",,"924,000",110,,,,-,-,"Light industrial/warehouse/office portfolio with 4 properties. Three of the properties are located in Aviapolis, Vantaa, and one in Kerava. Freehold plots. 16 tenants.",,,,
