,Country,Date,Buyer,Seller,Location,Property type,Property type 2 (use drop-down menu),Main use (if Mixed use),Use (if Development/Building rights),Comment (if Redevelopment),Comment (if Other),"Price, MSEK","Area, m2","Price, SEK/m2",Comments,Comments from Friday meeting,Yield,Project name,Broker,BRE received,Received by,BRE reviewed,BRE bid,Souce,
,Sweden,11/26/2025,Tingsvalvet,Eskilstuna kommunfastigheter,Eskilstuna,Office,,,,,,95,"4,090","23,227","Tingsvalvet acquires fully let commercial property generating 7.9 MSEK in annual rent, at a yield slightly above 7.3%. Located near Munktellstaden, part of an ongoing urban transformation area.",,,,,,,,,Tingsvalvet buys for SEK 100 million – expands in Eskilstuna,
,Sweden,11/24/2025,Clas Ohlson,-,"Insjön, Dalarna",Industrial,,,,,,-,"4,600",-,"Clas Ohlson invests 400–450 MSEK into expanding and automating its major distribution centre in Insjön. Includes 4,600 m² extension, upgraded automation, and future high-bay warehouse expansion. Capacity increases 15–20%.",,,,,,,,,Clas Ohlson invests half a billion in Insjön,
,Sweden,11/24/2025,Sundprojekt,Lunds domkyrka,"Råängen, Brunnshög, Lund",Development,,,,,,-,"5,000",-,"Lund Cathedral sells its second building right in the Råängen project to Sundprojekt, which will develop ~5,000 m² BTA of condominiums with Esencial as architect and NBI Bygg as contractor. Construction expected 2027 with completion 2029.",,,,,,,,,Lund Cathedral sells land – again,
,Sweden,11/21/2025,Bonäsudden,Smålandsvist (P&E Persson),Växjö & Kalmar,Residential,,,,,,676,"21,600","31,296","Bonäsudden acquires two newly built residential properties (318 units) totaling 21,600 m². Properties completed 2022–2023 with annual rent of ~40 MSEK. Deal structured as share transfer via apportemission, doubling Bonäsudden’s portfolio.",,,,,,,,,Municipality makes odd purchase of disputed district court,
,Sweden,11/21/2025,Telge Fastigheter,-,Södertälje,Public use,,,,,,242,"8,667","27,922",Municipality acquires courthouse property housing Södertälje Tingsrätt. Short lease expiring 2027 and possible relocation ahead. Asset considered strategically important for central redevelopment.,,,,,,,,,Bonäsudden buys for 676 million,
,Sweden,11/20/2025,Mats Eriksson,Sveafastigheter,"Horndal, Avesta",Residential,,,,,,-,"11,400",-,"Sveafastigheter sells 11 properties with 179 units in Horndal, where approx. half the apartments are vacant. Price is undisclosed but believed to be low due to negative NOI. Buyer Mats Eriksson sees potential through heavy refurbishment to attract tenants in the small community.",,,,,,,,,Mats köpte 170 lägenheter i Horndal: ”Stor utmaning”,
,Sweden,11/19/2025,Reliwe,Coeli,Nacka,Land,,,,,,-,"24,000",-,"Reliwe acquires major residential building rights of ~24,000 m² BTA in central Orminge. Property will be vacant at takeover and forms an important part of the ongoing urban redevelopment of Orminge Centrum.",,,,,,,,,Coeli säljer till Reliwe,
,Sweden,11/19/2025,Nivika,–,Varberg,Industrial,,,,,,17,"1,400","11,786","Nivika acquires a fully let 1,400 m² industrial property with 1.4 MSEK annual rent. Acquisition strengthens the company’s presence on the west coast and contributes immediately to operating income.",,,,,,,,,Nivika köper i Varberg,
,Sweden,11/18/2025,SPG,Malmöhus Invest Stockholm,"Stockholm, Uppsala, Gothenburg, Västerås",Public use,,,,,,-,-,-,"SPG acquires four LSS care properties with 15-year leases, all to be certified Miljöbyggnad Silver. Deal strengthens SPG’s social infrastructure portfolio with stable long-term tenants.",,,,,,,,,SPG förvärvar fyra LSS-hus – ökar inom segmentet,
,Sweden,11/18/2025,Undisclosed buyer,Balder,Gothenburg,Residential,,,,,High-end luxury residence,-,365,-,Top-floor Karlatornet penthouse (365 m²) sold again; previously owned by Ola Serneke. Strong buyer interest following media exposure; buyer is a Swedish individual with international presence.,,,,,,,,,Toppvåning i Karlatornet såld igen – Ola Serneke lämnat,
,Sweden,11/14/2025,Acrinova,Golv & Kakel Bernt Lövkvist AB,Malmö ,Industrial,,,,,,20,"1,550","12,581","Acrinova acquires a 1,550 m² fully let industrial property via sale–leaseback. The site has strong logistics exposure and stable cash flow through long-term tenant Golv & Kakel Bernt Lövkvist AB.",,,,,,,,,Acrinova gör liten affär i Malmö,
,Sweden,11/12/2025,Public Property Invest ASA,SBB,"Sweden, Norway, Denmark & Finland",Public use,,,,,,"32,000",–,-,SBB sells its entire social infrastructure portfolio—approximately 740 properties across the Nordics—to Norwegian Public Property Invest ASA (PPI) for SEK 32 billion. The deal significantly reduces SBB’s leverage and makes PPI the leading listed social infrastructure company in Europe.,,,,,,,,,SBB in mega transaction for 32 billion,
,Sweden,11/10/2025,Barings Real Estate & Innovation Properties (JV),–,Stockholm,Development,,,Residential,,,–,"12,500",-,"Barings Real Estate and Innovation Properties form a JV to develop 262 apartments across nine buildings in central Åkersberga, totaling 12,500 m². The Miljöbyggnad Silver–certified project starts Q4 2025 with phased completion between 2027–2028.",,,,,,,,,Barings buys project with 262 apartments in Åkersberga,
,Sweden,11/7/2025,NP3 Fastigheter,Coop Värmland (8 properties) & other sellers,Multiple cities in Central Sweden,Retail,,,,,,203,"31,400","6,465","NP3 Fastigheter acquires 10 retail properties in central Sweden for SEK 203 million. Eight properties are sold by Coop Värmland and mainly consist of grocery stores totaling 31,400 m² with 93% occupancy and an average lease term of 9.8 years.",,,,,,,,,NP3 in new Coop purchase,
,Sweden,11/6/2025,Folksamgruppen,Peab,Vellinge,Residential,,,,,,260,"6,020","43,189","Folksamgruppen acquires a residential project in Vellinge from Peab for SEK 260 million, comprising 102 rental apartments with 6,020 m² of lettable area. The property will be built by Peab and certified Miljöbyggnad Silver, with completion expected around 2027/2028.",,,,,,,,,Folksam buys rental apartments for SEK 260 million,
,Sweden,11/5/2025,Lundbergs Fastigheter,Södra Munksjön Utvecklings AB,Jönköping,Land,,,,,,–,"4,000",-,"Lundbergs Fastigheter purchases the property Överfarten 1 in Jönköping’s Skeppsbron district from SMUAB. The 4,000 m² site will be developed into rental housing in line with the city’s urban expansion plans, with construction expected to start in 2026.",,,,,,,,,Lundbergs is expanding in Jönköping,
,Sweden,11/5/2025,Stendörren Fastigheter,Private seller,Uppsala,Light industrial,,,,,,47,"2,150","21,860","Stendörren Fastigheter acquires the light industrial property Fyrislund 11:4 in Uppsala for SEK 47 million. The 2,150 m² property, completed in 2025, is fully leased to two tenants and contributes positively to Stendörren’s growing portfolio in Fyrislund.",,,,,,,,,Stendörren acquires in Uppsala,
,Sweden,11/5/2025,Tvättbjörnen Fastigheter,Genova Property Group,Gävle,Commercial,,,,,,68,"3,600","18,889","Tvättbjörnen Fastigheter acquires the property Gävle Mackmyra 20:18 from Genova for SEK 68 million. The fully let property, housing gym and padel facilities, generates about SEK 5 million in annual rent with seven years remaining lease term.",,,,,,,,,Raccoon buys from Genova in Gävle,
,Sweden,11/5/2025,K-Fastigheter & Alhem Fastigheter (JV),–,Gothenburg,Development,,,,,,72,"16,265","4,396","K-Fastigheter acquires building rights in Gothenburg’s Björlanda area and forms a joint venture with Alhem Fastigheter to develop around 260 rental apartments and commercial space totaling 16,265 m². The project, valued at SEK 71.5 million, has approved zoning and building permits.",,,,,,,,,K-Fastigheter buys in Gothenburg – and is included in the joint venture,
,Sweden,11/5/2025,Titania,Huge Bostäder,Huddinge,Development,,,,,,–,–,-,Titania acquires part of the property Drakskeppet in Huddinge from Huge Bostäder to develop over 500 new homes near Masmo metro station. The project includes student and youth housing and is part of the urban development of Vårby Haga.,,,,,,,,,Titania acquires Masmo for development of 500 homes,
,Sweden,11/5/2025,Viga Cap,K-Fastigheter,Gothenburg,Residential,,,,,,"1,888","42,077","44,870","Danish investor Viga Cap acquires a residential portfolio from K-Fastigheter comprising 681 apartments (264 completed, 417 under construction) across Gothenburg, Ale, and Vänersborg for SEK 1.888 billion. The deal marks Viga’s first acquisition in Sweden and includes a joint management venture with K-Fastigheter.",,,,,,,,,New player makes blue-yellow debut with billion-dollar purchase,
,Sweden,11/4/2025,Vendus,Arwidsro,Mora & Stenungsund,Retail,,,,,,273,"15,000","18,167","Vendus acquires six retail properties in Mora and Stenungsund from Arwidsro for SEK 272.5 million. The portfolio totals 15,000 m² with major tenants including Willys, STC, and Stenungsund Municipality. The transaction strengthens Vendus’ position in grocery-anchored retail.",,,,,,,,,Vendus buys from Arwidsro for SEK 272 million,
,Sweden,11/3/2025,Logistea,Bergkvara Group,Karlskrona,Industrial,,,,,,113,"3,500","32,286","Logistea acquires the Mursleven 8 property in Karlskrona for SEK 113 million. The 3,500 m² property, fully leased to Connect Bus on a long-term contract, serves as a bus depot with workshop, offices, and EV charging infrastructure supporting electric bus operations.",,,,,,,,,Logistea acquires for SEK 110 million in Karlskrona,
,Sweden,11/3/2025,Acer Bostad (Ontario Teachers’ Pension Plan & Gordion JV),Scandinavian Property Group,Tyresö,Residential,,,,,,444,"6,761","65,597","Acer Bostad acquires 188 rental apartments totaling 6,761 m² from SPG in Tyresö Centrum for SEK 443.5 million. The fully let property holds Miljöbyggnad Gold certification and energy class A, marking one of the highest SEK/m² residential transactions in 2025.",,,,,,,,,New Acer Bostad buys new property for SEK 450 million from SPG,
NEW,Sweden,11/3/2025,Areim,Private seller (undisclosed),Västerås,Light industrial,,,,,,–,"17,000",-,"Areim acquires nine warehouse and light industrial properties in Västerås totaling 17,000 m². The assets, located in Hälla, Erikslund, and Bäckby, are 95% let and will be upgraded for energy efficiency and sustainability.",,,,,,,,,"Areim buys 17,000 sq m",
,Sweden,10/31/2025,Logistri,Torngrund,Ludvika,Industrial,,,,,,"1,254","103,000","12,175","Logistri signs a forward funding agreement to acquire two properties in Ludvika where a 103,000 m² logistics facility will be built for Hitachi Energy. The agreed property value is SEK 1.254 billion with completion expected in early 2027 and a 15-year lease in place.",,,,,,,,,Done: Logistics reaches goal with energy-filled billion-dollar deal,
,Sweden,10/31/2025,Ikea Sverige,Konsumentföreningen Coop Varberg,Varberg,Retail,,,,,,-,120,-,Ikea opens a 120 m² “Plan and Order” store in Galleria Trädgården in Varberg. The establishment strengthens the city center’s retail offer and is set to open in early 2026.,,,,,,,,,Ikea invests in Varberg,
,Sweden,10/31/2025,Hökerum Fastigheter,Peab Bostad,Borås,Residential,,,,,,-,-,-,"Hökerum Fastigheter acquires 81 rental apartments in the Sergeanten project in Regementsstaden, Borås, from Peab Bostad. The acquisition supports the company’s local expansion and long-term growth strategy.",,,,,,,,,Hökerum buys from Peab,
,Sweden,10/30/2025,Lansa Fastigheter,Nolbridge Fastighets AB,Karlstad,Residential,,,,,,-,-,-,"Lansa Fastigheter acquires the properties Kooperatören 1–4 in Karlstad, comprising 60 apartments built in 2015. The acquisition strengthens the company’s presence in the city and aligns with its long-term growth objectives.",,,,,,,,,Lansa acquires 60 apartments in Karlstad,
,Sweden,10/29/2025,G&K Blanks Fastigheter ,Stenhus Fastigheter,Örebro,Retail,,,,,,148,"11,907","12,430","Stenhus sold Kardanen 13, a mostly vacant retail/light industrial property in Örebro, to G&K Blanks Fastigheter for SEK 148M. Sale aligns with Stenhus’ goal to strengthen liquidity and improve occupancy. G&K Blanks continues expanding retail and hotel holdings.",,,,,,,,,Stenhus sells vacancy for SEK 148 million,
,Sweden,10/28/2025,Lantmännen Fastigheter,Nyfosa,Västerås,Retail,,,,,,297,"23,744","12,508","Nyfosa sold the retail property Bladbaggen 1 in Hälla, Västerås to Lantmännen Fastigheter for SEK 297M. 91% let, annual rent SEK 25M. ",,,,,,,,,Nyfosa sells trading for SEK 300 million – surprising buyer,
,Sweden,10/24/2025,Bonnier Fastigheter,Besqab,Uppsala,Residential,,,,,,294,"6,055","48,555",Bonnier Fastigheter acquired Ultuna 16:4 (Syrénbersån) from Besqab for SEK 294M. The project includes 137 fully leased rental apartments in Ultuna Trädgårdsstad. Yield of 5.25%. Aligns with Bonniers strategy to grow in housing; first residential asset in Uppsala. ,,,,,,,,,Bonnier acquires Besqab for SEK 300 million,
,Sweden,10/24/2025,Nivika Fastigheter,"Rialto Properties AB, VerVal AB & Marcus & Son AB",Falkenberg,Industrial,,,,,,225,"12,400","18,145","Nivika acquired five properties (Borret 2, Bussen 3, Ekobilen 4 & 8, Macken 1) in Falkenberg totaling 12,400 m² for SEK 225M. Fully leased, annual rent SEK 16.3M. Yield of 7.24%. Funded via equity, loans & B-share transfer (212,766 shares). Strengthens position along Sweden’s west coast.",,,,,,,,,Nivika buys for SEK 225 million,
,Sweden,10/24/2025,TriCof Fastighets AB,Trianon,Malmö,Building rights,,,Development of new apartments,,,64,-,-,"Trianon sold Kåsören 1 in Malmö to newly formed TriCof Fastighets AB, its JV with Greencarrier’s CoForma Property, for SEK 64M. Planned for 114 tenant-owned apartments in Norra Sorgenfri. Immediate access; marks start of long-term JV collaboration.",,,,,,,,,Trianon in joint venture with Greencarrier for 114 homes,
,Sweden,10/23/2025,Anonymous,Corem,Täby,Office,,,,,,250,"21,000","11,905","Corem sold six office properties in Täby totaling 21,000 m² to an undisclosed buyer for SEK 250M. The portfolio had ~25% vacancy, above Corem’s average, thus opting for divestment. Novier acted as advisor. Disposal reduces exposure in Täby; 9 properties remain post-sale.",,,,,,,,,Corem sold vacancies for SEK 250 million,
